book,score
63149,187
63150,599
63151,520
63152,262
63153,193
63154,116
63155,395
63156,235
63157,183
63158,24
63159,205
63160,580
63161,17
63162,520
63163,39
63164,291
63165,589
63166,71
63167,381
63168,588
63169,85
63170,154
63171,82
63172,212
63173,130
63174,99
63175,363
63176,151
63177,301
63178,119
63179,86
63180,444
63181,82
63182,502
63183,204
63184,551
63185,534
63186,31
63187,313
63188,500
63189,143
63190,150
63191,429
63192,291
63193,330
63194,43
63195,138
63196,172
63197,46
63198,535
63199,462
63200,295
63201,56
63202,85
63203,107
63204,352
63205,329
63206,267
63207,449
63208,534
63209,26
63210,268
63211,285
63212,351
63213,496
63214,108
63215,98
63216,330
63217,241
63218,295
63219,110
63220,488
63221,382
63222,318
63223,552
63224,79
63225,11
63226,583
63227,293
63228,77
63229,209
63230,528
63231,354
63232,165
63233,157
63234,495
63235,292
63236,105
63237,338
63238,401
63239,267
63240,389
63241,513
63242,93
63243,365
63244,19
63245,361
63246,460
63247,287
63248,425
63249,449
63250,424
63251,557
63252,19
63253,137
63254,70
63255,43
63256,125
63257,313
63258,489
63259,492
63260,178
63261,121
63262,12
63263,39
63264,258
63265,192
63266,404
63267,139
63268,555
63269,481
63270,536
63271,15
63272,23
63273,279
63274,342
63275,203
63276,6
63277,153
63278,419
63279,389
63280,560
63281,184
63282,566
63283,132
63284,129
63285,333
63286,209
63287,81
63288,97
63289,175
63290,197
63291,339
63292,519
63293,387
63294,578
63295,329
63296,393
63297,564
63298,592
63299,282
63300,363
63301,74
63302,381
63303,40
63304,506
63305,247
63306,322
63307,155
63308,131
63309,500
63310,260
63311,442
63312,252
63313,434
63314,461
63315,117
63316,95
63317,308
63318,124
63319,382
63320,519
63321,178
63322,591
63323,565
63324,600
63325,369
63326,196
63327,34
63328,368
63329,438
63330,375
63331,398
63332,19
63333,289
63334,266
63335,186
63336,15
63337,94
63338,327
63339,9
63340,342
63341,382
63342,459
63343,506
63344,81
63345,236
63346,112
63347,53
63348,559
63349,436
63350,442
63351,14
63352,346
63353,494
63354,443
63355,7
63356,426
63357,424
63358,166
63359,32
63360,184
63361,433
63362,428
63363,210
63364,17
63365,98
63366,358
63367,330
63368,157
63369,503
63370,455
63371,529
63372,331
63373,379
63374,37
63375,127
63376,219
63377,50
63378,253
63379,359
63380,463
63381,295
63382,384
63383,582
63384,431
63385,254
63386,181
63387,549
63388,8
63389,4
63390,108
63391,495
63392,24
63393,354
63394,541
63395,468
63396,384
63397,225
63398,115
63399,531
63400,214
63401,7
63402,120
63403,262
63404,246
63405,279
63406,341
63407,575
63408,261
63409,343
63410,6
63411,393
63412,74
63413,51
63414,553
63415,121
63416,337
63417,63
63418,185
63419,515
63420,373
63421,9
63422,507
63423,201
63424,474
63425,317
63426,60
63427,198
63428,276
63429,362
63430,5
63431,513
63432,439
63433,425
63434,468
63435,525
63436,92
63437,342
63438,368
63439,405
63440,84
63441,159
63442,512
63443,221
63444,324
63445,322
63446,113
63447,347
63448,526
63449,172
63450,139
63451,541
63452,136
63453,163
63454,110
63455,44
63456,490
63457,588
63458,78
63459,573
63460,305
63461,49
63462,224
63463,105
63464,4
63465,434
63466,120
63467,562
63468,143
63469,12
63470,25
63471,438
63472,556
63473,312
63474,288
63475,464
63476,98
63477,522
63478,525
63479,417
63480,271
63481,249
63482,126
63483,398
63484,330
63485,574
63486,506
63487,171
63488,134
63489,198
63490,303
63491,541
63492,556
63493,18
63494,529
63495,413
63496,512
63497,342
63498,488
63499,241
63500,381
63501,430
63502,556
63503,148
63504,264
63505,531
63506,208
63507,366
63508,22
63509,29
63510,104
63511,254
63512,579
63513,419
63514,448
63515,83
63516,592
63517,431
63518,322
63519,434
63520,224
63521,45
63522,420
63523,146
63524,383
63525,457
63526,196
63527,459
63528,303
63529,143
63530,248
63531,597
63532,401
63533,518
63534,190
63535,93
63536,397
63537,214
63538,413
63539,202
63540,302
63541,377
63542,583
63543,70
63544,532
63545,542
63546,139
63547,568
63548,567
63549,528
63550,595
63551,598
63552,276
63553,269
63554,295
63555,39
63556,72
63557,234
63558,523
63559,503
63560,383
63561,284
63562,348
63563,44
63564,247
63565,1
63566,578
63567,157
63568,550
63569,573
63570,443
63571,474
63572,524
63573,177
63574,253
63575,270
63576,503
63577,453
63578,397
63579,273
63580,97
63581,574
63582,424
63583,274
63584,416
63585,451
63586,452
63587,530
63588,218
63589,425
63590,101
63591,411
63592,186
63593,495
63594,320
63595,504
63596,3
63597,524
63598,165
63599,582
63600,576
63601,427
63602,254
63603,360
63604,502
63605,121
63606,270
63607,128
63608,535
63609,517
63610,312
63611,33
63612,60
63613,246
63614,381
63615,418
63616,94
63617,251
63618,113
63619,93
63620,505
63621,35
63622,515
63623,133
63624,109
63625,492
63626,431
63627,133
63628,578
63629,105
63630,2
63631,382
63632,167
63633,149
63634,241
63635,537
63636,375
63637,452
63638,519
63639,26
63640,289
63641,217
63642,553
63643,45
63644,467
63645,498
63646,551
63647,394
63648,562
63649,64
63650,257
63651,308
63652,17
63653,338
63654,379
63655,216
63656,3
63657,345
63658,231
63659,497
63660,182
63661,413
63662,30
63663,16
63664,487
63665,303
63666,370
63667,248
63668,507
63669,216
63670,259
63671,448
63672,161
63673,518
63674,332
63675,321
63676,266
63677,583
63678,57
63679,447
63680,490
63681,446
63682,320
63683,557
63684,6
63685,139
63686,545
63687,273
63688,353
63689,215
63690,490
63691,534
63692,261
63693,5
63694,68
63695,168
63696,515
63697,347
63698,396
63699,371
63700,151
63701,544
63702,518
63703,20
63704,11
63705,480
63706,141
63707,401
63708,21
63709,498
63710,280
63711,156
63712,128
63713,498
63714,289
63715,338
63716,228
63717,43
63718,487
63719,178
63720,435
63721,356
63722,198
63723,106
63724,514
63725,131
63726,416
63727,323
63728,199
63729,104
63730,42
63731,12
63732,493
63733,200
63734,117
63735,196
63736,578
63737,58
63738,72
63739,529
63740,17
63741,493
63742,231
63743,477
63744,384
63745,248
63746,490
63747,312
63748,488
63749,76
63750,484
63751,153
63752,108
63753,540
63754,29
63755,334
63756,161
63757,285
63758,71
63759,204
63760,145
63761,520
63762,482
63763,384
63764,579
63765,28
63766,164
63767,155
63768,82
63769,40
63770,288
63771,452
63772,456
63773,398
63774,130
63775,591
63776,432
63777,11
63778,597
63779,59
63780,13
63781,211
63782,105
63783,594
63784,186
63785,234
63786,332
63787,273
63788,574
63789,533
63790,588
63791,455
63792,323
63793,287
63794,262
63795,555
63796,12
63797,88
63798,190
63799,358
63800,137
63801,159
63802,347
63803,15
63804,400
63805,551
63806,158
63807,29
63808,130
63809,152
63810,191
63811,495
63812,319
63813,397
63814,292
63815,39
63816,534
63817,371
63818,191
63819,542
63820,13
63821,9
63822,571
63823,185
63824,434
63825,282
63826,587
63827,456
63828,180
63829,567
63830,383
63831,63
63832,33
63833,482
63834,236
63835,438
63836,468
63837,230
63838,190
63839,283
63840,490
63841,362
63842,364
63843,383
63844,570
63845,220
63846,321
63847,470
63848,503
63849,458
63850,2
63851,432
63852,163
63853,491
63854,465
63855,61
63856,449
63857,509
63858,493
63859,381
63860,263
63861,471
63862,76
63863,108
63864,134
63865,134
63866,366
63867,333
63868,392
63869,254
63870,191
63871,134
63872,389
63873,542
63874,592
63875,585
63876,274
63877,566
63878,474
63879,450
63880,599
63881,428
63882,369
63883,108
63884,466
63885,185
63886,553
63887,95
63888,589
63889,267
63890,488
63891,100
63892,409
63893,475
63894,88
63895,289
63896,454
63897,103
63898,511
63899,351
63900,296
63901,434
63902,492
63903,136
63904,383
63905,207
63906,367
63907,351
63908,19
63909,493
63910,318
63911,72
63912,10
63913,188
63914,376
63915,510
63916,536
63917,38
63918,576
63919,563
63920,450
63921,96
63922,328
63923,290
63924,111
63925,583
63926,151
63927,304
63928,179
63929,416
63930,73
63931,193
63932,465
63933,480
63934,41
63935,23
63936,372
63937,386
63938,501
63939,469
63940,506
63941,47
63942,438
63943,346
63944,350
63945,351
63946,19
63947,306
63948,504
63949,109
63950,1
63951,238
63952,291
63953,449
63954,209
63955,554
63956,19
63957,480
63958,502
63959,567
63960,41
63961,102
63962,345
63963,415
63964,181
63965,523
63966,59
63967,174
63968,167
63969,402
63970,582
63971,441
63972,506
63973,142
63974,368
63975,494
63976,293
63977,376
63978,566
63979,539
63980,502
63981,292
63982,513
63983,114
63984,341
63985,522
63986,439
63987,106
63988,435
63989,288
63990,472
63991,217
63992,422
63993,540
63994,275
63995,469
63996,26
63997,446
63998,101
63999,514
64000,93
64001,292
64002,510
64003,61
64004,278
64005,568
64006,536
64007,232
64008,579
64009,228
64010,36
64011,534
64012,119
64013,406
64014,547
64015,150
64016,420
64017,334
64018,533
64019,12
64020,130
64021,572
64022,322
64023,90
64024,164
64025,70
64026,243
64027,487
64028,179
64029,159
64030,4
64031,598
64032,313
64033,364
64034,272
64035,439
64036,212
64037,192
64038,353
64039,242
64040,510
64041,151
64042,139
64043,295
64044,125
64045,471
64046,155
64047,499
64048,555
64049,298
64050,249
64051,341
64052,532
64053,160
64054,463
64055,455
64056,455
64057,210
64058,53
64059,392
64060,276
64061,553
64062,587
64063,86
64064,585
64065,181
64066,410
64067,169
64068,512
64069,41
64070,559
64071,266
64072,560
64073,172
64074,53
64075,162
64076,206
64077,539
64078,214
64079,7
64080,327
64081,249
64082,573
64083,9
64084,565
64085,592
64086,467
64087,163
64088,237
64089,265
64090,317
64091,565
64092,593
64093,88
64094,102
64095,38
64096,510
64097,443
64098,222
64099,231
64100,580
64101,49
64102,31
64103,27
64104,549
64105,599
64106,95
64107,10
64108,348
64109,205
64110,351
64111,253
64112,324
64113,272
64114,407
64115,196
64116,178
64117,200
64118,43
64119,186
64120,416
64121,314
64122,63
64123,122
64124,310
64125,216
64126,530
64127,347
64128,519
64129,507
64130,306
64131,55
64132,133
64133,443
64134,236
64135,193
64136,346
64137,469
64138,341
64139,509
64140,157
64141,435
64142,282
64143,1
64144,149
64145,114
64146,361
64147,409
64148,445
64149,253
64150,59
64151,193
64152,212
64153,126
64154,174
64155,267
64156,168
64157,389
64158,122
64159,560
64160,6
64161,121
64162,40
64163,355
64164,256
64165,243
64166,386
64167,265
64168,267
64169,26
64170,195
64171,213
64172,132
64173,264
64174,12
64175,48
64176,591
64177,460
64178,344
64179,205
64180,156
64181,297
64182,301
64183,563
64184,511
64185,252
64186,576
64187,331
64188,193
64189,434
64190,243
64191,465
64192,8
64193,320
64194,253
64195,432
64196,352
64197,212
64198,14
64199,526
64200,36
64201,593
64202,381
64203,575
64204,581
64205,368
64206,377
64207,85
64208,278
64209,1
64210,352
64211,324
64212,58
64213,353
64214,495
64215,420
64216,82
64217,62
64218,535
64219,360
64220,87
64221,589
64222,464
64223,483
64224,144
64225,596
64226,29
64227,402
64228,481
64229,332
64230,123
64231,116
64232,232
64233,206
64234,567
64235,294
64236,141
64237,599
64238,428
64239,44
64240,109
64241,406
64242,261
64243,314
64244,403
64245,106
64246,141
64247,176
64248,188
64249,432
64250,304
64251,84
64252,301
64253,145
64254,94
64255,81
64256,547
64257,107
64258,308
64259,533
64260,335
64261,302
64262,182
64263,392
64264,132
64265,415
64266,237
64267,480
64268,78
64269,353
64270,393
64271,121
64272,273
64273,382
64274,427
64275,82
64276,363
64277,166
64278,162
64279,276
64280,183
64281,455
64282,544
64283,115
64284,399
64285,290
64286,520
64287,551
64288,397
64289,262
64290,262
64291,404
64292,558
64293,166
64294,578
64295,36
64296,412
64297,85
64298,411
64299,535
64300,158
64301,394
64302,28
64303,233
64304,470
64305,390
64306,270
64307,90
64308,358
64309,146
64310,26
64311,563
64312,448
64313,374
64314,473
64315,403
64316,161
64317,20
64318,290
64319,305
64320,242
64321,419
64322,279
64323,492
64324,107
64325,208
64326,68
64327,159
64328,443
64329,198
64330,252
64331,328
64332,432
64333,558
64334,2
64335,95
64336,599
64337,114
64338,378
64339,356
64340,593
64341,443
64342,482
64343,49
64344,235
64345,314
64346,512
64347,158
64348,448
64349,404
64350,441
64351,388
64352,349
64353,430
64354,18
64355,513
64356,88
64357,408
64358,95
64359,354
64360,62
64361,342
64362,174
64363,143
64364,200
64365,529
64366,471
64367,327
64368,497
64369,269
64370,298
64371,573
64372,183
64373,203
64374,109
64375,386
64376,435
64377,327
64378,401
64379,530
64380,374
64381,300
64382,328
64383,499
64384,418
64385,306
64386,509
64387,543
64388,355
64389,450
64390,295
64391,451
64392,272
64393,336
64394,99
64395,79
64396,354
64397,527
64398,78
64399,294
64400,408
64401,211
64402,388
64403,168
64404,291
64405,416
64406,592
64407,163
64408,565
64409,264
64410,48
64411,305
64412,1
64413,497
64414,459
64415,290
64416,23
64417,356
64418,242
64419,305
64420,383
64421,474
64422,521
64423,148
64424,87
64425,513
64426,41
64427,406
64428,10
64429,20
64430,443
64431,527
64432,87
64433,153
64434,10
64435,531
64436,579
64437,388
64438,445
64439,455
64440,316
64441,1
64442,265
64443,7
64444,76
64445,399
64446,359
64447,213
64448,78
64449,456
64450,151
64451,469
64452,392
64453,308
64454,152
64455,84
64456,428
64457,421
64458,58
64459,470
64460,109
64461,13
64462,154
64463,350
64464,507
64465,563
64466,538
64467,296
64468,26
64469,29
64470,179
64471,122
64472,373
64473,63
64474,583
64475,434
64476,27
64477,66
64478,247
64479,9
64480,36
64481,456
64482,510
64483,85
64484,194
64485,292
64486,145
64487,492
64488,142
64489,94
64490,523
64491,404
64492,389
64493,44
64494,408
64495,175
64496,175
64497,380
64498,190
64499,220
64500,197
64501,486
64502,4
64503,585
64504,412
64505,510
64506,104
64507,20
64508,234
64509,230
64510,8
64511,281
64512,244
64513,147
64514,564
64515,70
64516,249
64517,294
64518,478
64519,474
64520,303
64521,147
64522,176
64523,123
64524,232
64525,70
64526,281
64527,31
64528,512
64529,113
64530,507
64531,539
64532,462
64533,322
64534,476
64535,303
64536,541
64537,369
64538,574
64539,98
64540,542
64541,400
64542,357
64543,514
64544,195
64545,115
64546,397
64547,571
64548,450
64549,110
64550,222
64551,9
64552,36
64553,574
64554,277
64555,233
64556,569
64557,303
64558,88
64559,113
64560,506
64561,253
64562,581
64563,8
64564,323
64565,175
64566,343
64567,304
64568,339
64569,29
64570,503
64571,296
64572,89
64573,586
64574,411
64575,382
64576,181
64577,284
64578,581
64579,450
64580,408
64581,312
64582,299
64583,501
64584,448
64585,115
64586,486
64587,392
64588,372
64589,76
64590,521
64591,569
64592,153
64593,269
64594,416
64595,112
64596,39
64597,24
64598,570
64599,537
64600,595
64601,389
64602,5
64603,522
64604,49
64605,377
64606,597
64607,403
64608,37
64609,555
64610,432
64611,429
64612,302
64613,425
64614,345
64615,547
64616,296
64617,567
64618,223
64619,205
64620,69
64621,583
64622,337
64623,204
64624,232
64625,156
64626,40
64627,176
64628,101
64629,600
64630,313
64631,420
64632,568
64633,358
64634,325
64635,331
64636,520
64637,578
64638,415
64639,268
64640,160
64641,212
64642,226
64643,457
64644,114
64645,195
64646,588
64647,222
64648,536
64649,118
64650,235
64651,492
64652,49
64653,589
64654,59
64655,229
64656,132
64657,151
64658,497
64659,433
64660,75
64661,21
64662,478
64663,71
64664,167
64665,563
64666,107
64667,288
64668,84
64669,207
64670,406
64671,286
64672,290
64673,386
64674,391
64675,162
64676,199
64677,515
64678,425
64679,450
64680,148
64681,283
64682,336
64683,481
64684,138
64685,43
64686,243
64687,312
64688,96
64689,57
64690,262
64691,458
64692,269
64693,34
64694,192
64695,14
64696,548
64697,505
64698,571
64699,109
64700,169
64701,493
64702,245
64703,195
64704,318
64705,425
64706,394
64707,339
64708,146
64709,501
64710,444
64711,523
64712,455
64713,194
64714,368
64715,223
64716,502
64717,91
64718,190
64719,545
64720,465
64721,71
64722,349
64723,142
64724,229
64725,275
64726,280
64727,427
64728,130
64729,539
64730,97
64731,558
64732,217
64733,49
64734,57
64735,281
64736,89
64737,94
64738,113
64739,90
64740,341
64741,454
64742,360
64743,118
64744,53
64745,17
64746,137
64747,51
64748,552
64749,187
64750,239
64751,549
64752,107
64753,348
64754,8
64755,24
64756,281
64757,251
64758,20
64759,228
64760,230
64761,30
64762,281
64763,303
64764,569
64765,221
64766,317
64767,28
64768,494
64769,61
64770,502
64771,161
64772,246
64773,416
64774,257
64775,62
64776,492
64777,361
64778,453
64779,225
64780,436
64781,133
64782,499
64783,335
64784,73
64785,269
64786,405
64787,357
64788,315
64789,160
64790,368
64791,588
64792,564
64793,190
64794,319
64795,83
64796,510
64797,535
64798,149
64799,62
64800,171
64801,417
64802,335
64803,509
64804,496
64805,313
64806,75
64807,295
64808,222
64809,344
64810,561
64811,397
64812,358
64813,487
64814,365
64815,131
64816,409
64817,174
64818,454
64819,585
64820,281
64821,429
64822,423
64823,384
64824,520
64825,150
64826,175
64827,415
64828,155
64829,521
64830,30
64831,93
64832,402
64833,135
64834,102
64835,137
64836,510
64837,483
64838,563
64839,430
64840,272
64841,290
64842,321
64843,322
64844,546
64845,595
64846,18
64847,101
64848,380
64849,58
64850,552
64851,23
64852,390
64853,70
64854,53
64855,178
64856,437
64857,306
64858,44
64859,311
64860,116
64861,409
64862,483
64863,380
64864,159
64865,162
64866,576
64867,339
64868,119
64869,547
64870,469
64871,6
64872,221
64873,362
64874,73
64875,302
64876,565
64877,287
64878,61
64879,410
64880,513
64881,101
64882,231
64883,405
64884,206
64885,95
64886,342
64887,600
64888,279
64889,551
64890,180
64891,215
64892,165
64893,530
64894,321
64895,464
64896,55
64897,255
64898,593
64899,325
64900,100
64901,326
64902,452
64903,187
64904,290
64905,557
64906,421
64907,555
64908,329
64909,6
64910,490
64911,565
64912,490
64913,228
64914,223
64915,557
64916,454
64917,212
64918,391
64919,86
64920,340
64921,481
64922,9
64923,554
64924,58
64925,223
64926,43
64927,99
64928,30
64929,545
64930,541
64931,564
64932,290
64933,78
64934,588
64935,521
